rcp_f802ecf2	AR2507-027	2025-09-04	IV2507-029	4202025	บ้านโคกออก ม.6 ต.ตะเสะ อ.หาดสำราญ จ.ตรัง (6801-01)		3400000		3400000		04.09.2025 เงินเข้าแล้ว  / คุณกุ้ง 075-291244 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลตะเสะ
rcp_61c2fdd3	AR2507-018	2025-08-14	IV2507-028	4802025	บ้านเมืองกาญจน์ ม.2 ต.ริมโขง อ.เชียงของ จ.เชียงราย (6801-01)		1100000		1100000		14.08.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลริมโขง
rcp_1535ad08	AR2507-019	2025-08-14	IV2507-027	4702025	บ้านหาดบ้าย ม.1 ต.ริมโขง อ.เชียงของ จ.เชียงราย (6801-01)		1100000		1100000		14.08.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลริมโขง
rcp_f8e67f6f	AR2507-011	2025-09-04	IV2507-026	7102025	บ้านโนนแสนสุข ม.2 ต.สระว่านพระยา อ.ครบุรี จ.นครราชสีมา  (6801-01)		1100000		1100000		04.09.2025 เงินเข้าแล้ว  / 044-001123 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลสระว่านพระยา
rcp_9f747a72	AR2507-012	2025-08-05	IV2507-025	6402025	บ้านบุพรมราช ม.6 ต.สุขเกษม อ.ปักธงชัย จ.นครราชสีมา (6801-01)		1100000		1100000		05.08.2025 เงินเข้าแล้ว / คุณต้อล 084-323-3823 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลสุขเกษม
rcp_8c24b9a4	AR2507-028	2025-08-05	IV2507-024	6302025	บ้านหนองชุมแสง ม.3 ต.สุขเกษม อ.ปักธงชัย จ.นครราชสีมา (6801-01)		1100000		1100000		05.08.2025 เงินเข้าแล้ว / คุณต้อล 084-323-3823 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลสุขเกษม
rcp_adc70df2	AR2507-013	2025-08-25	IV2507-023	9002025	บ้านโนนดินแดง (ศาลาประชาคม) ม.9 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_ee35dbd6	AR2507-014	2025-08-25	IV2507-022	9102025	บ้านโนนดินแดง (วัดโนนดินแดงใต้) ม.8 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_417f38f6	AR2507-015	2025-08-25	IV2507-021	9202025	บ้านโนนดินแดง (ที่ทำการกองทุนหมู่บ้าน) ม.7 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_9a4475f6	AR2507-016	2025-08-25	IV2507-020	9302025	บ้านโนนดินแดง (ศาลาประชาคม) ม.6 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_b005d469	AR2507-029	2025-08-25	IV2507-019	9702025	บ้านโนนดินแดง (สำนักงานเทศบาลตำบลโนนดินแดง) ม.5 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_caf2fb18	AR2507-017	2025-08-25	IV2507-018	9402025	บ้านโนนดินแดง (ศาลาประชาคม) ม.4 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_42f40152	AR2507-024	2025-08-25	IV2507-017	9502025	บ้านโนนดินแดง (ศาลาประชาคม) ม.3 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_087d51eb	AR2507-023	2025-08-25	IV2507-016	9602025	บ้านโนนดินแดง (วัดโนนดินแดงเหนือ) ม.1 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_e19c91f3	AR2507-022	2025-08-25	IV2507-015	8702025	บ้านหนองสะแกกวน (ศาลาประชาคม) ม.6 ต.ส้มป่อย อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_ca1e7653	AR2507-021	2025-08-25	IV2507-014	8802025	บ้านน้อยสะแกกวน (พื้นที่สาธารณะ) ม.3 ต.ส้มป่อย อ.โนนดินแดง จ.บุรีรัมย์ (6801-01)		1298500		1298500		25.08.2025 เงินเข้าแล้ว / คุณศศิการณ์ 062-1124014 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลโนนดินแดง
rcp_a5e2e49b	AR2507-020	2025-08-14	IV2507-013	5102025	บ้านหาดทรายทอง ม.8 ต.ริมโขง อ.เชียงของ จ.เชียงราย (6801-01)		1100000		1100000		14.08.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลริมโขง
rcp_e009bf94	AR2507-025	2025-08-14	IV2507-012	5002025	บ้านใหม่เจริญ ม.4 ต.ริมโขง อ.เชียงของ จ.เชียงราย (6801-01)		1100000		1100000		14.08.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลริมโขง
rcp_f2c6e684	AR2507-026	2025-08-14	IV2507-011	4902025	บ้านดอนที่ ม.3 ต.ริมโขง อ.เชียงของ จ.เชียงราย (6801-01)		1100000		1100000		14.08.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลริมโขง
rcp_3c910bbe	AR2507-004	2025-09-17	IV2507-009	8302025	บ้านนาผักก้าม ม.4 ต.เหล่ากอหก อ.นาแห้ว จ.เลย (6801-01)		1100000		1100000		18.09.2025 เงินเข้าแล้ว / คุณนัด 0-4203-1298 / คุณเหมี่ยว 065-6946669 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลเหล่ากอหก
rcp_75b9b037	AR2507-005	2025-09-17	IV2507-008	8202025	บ้านเหล่ากอหก ม.1 ต.เหล่ากอหก อ.นาแห้ว จ.เลย (6801-01)		1100000		1100000		18.09.2025 เงินเข้าแล้ว / คุณนัด 0-4203-1298 / คุณเหมี่ยว 065-6946669 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลเหล่ากอหก
rcp_56afb9b4	AR2507-006	2025-08-21	IV2507-007	29502024	บ้านทุ่งวิจิตร ม.10 ต.สะพานหิน อ.นาดี จ.ปราจีนบุรี (6801-01)		3240000		3240000		21.08.2025 เงินเข้าแล้ว / คุณวรรณ 095-6645136 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลสะพานหิน
rcp_05ff5ecf	AR2507-007	2025-08-19	IV2507-006	7202025	บ้านชลประทาน ม.15 ต.โคกหินแฮ่ อ.เรณูนคร จ.นครพนม (6801-01)		1100000		1100000		20.08.2025 เงินเข้าแล้ว / คุณอร 099-4951696 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลโคกหินแฮ่
rcp_f28a1d4d	AR2507-008	2025-09-17	IV2507-005	8402025	บ้านนาเจริญ ม.5 ต.เหล่ากอหก อ.นาแห้ว จ.เลย (6801-01)		1100000		1100000		18.09.2025 เงินเข้าแล้ว / คุณนัด 0-4203-1298 / คุณเหมี่ยว 065-6946669 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลเหล่ากอหก
rcp_787a2d9e	AR2507-003	2025-08-08	IV2507-003	6202025	บ้านคอกควาย ม.6 ต.เมืองพลับพลา อ.ห้วยแถลง จ.นครราชสีมา (6801-01)		2700000		2700000		08.08.2025 เงินเข้าแล้ว / คุณเอ๋ 088-5816238 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลเมืองพลับพลา
rcp_041eda6c	AR2506-043	2025-07-08	IV2506-043	28302024	ตลาดกลางสินค้าเกษตรสระแก้ว ม.1 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว (6801-01)		3240000		3240000		08.07.2025 เงินเข้าแล้ว / คุณแจ้ 086-5597563 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลศาลาลำดวน
rcp_4441b6dc	AR2506-045	2025-07-21	IV2506-042	28802024	บ้านย่านยาว ม.8 ต.ย่านยาว อ.สามชุก จ.สุพรรณบุรี (6801-01)		3400000		3400000		21.07.2025 เงินเข้าแล้ว / คุณรัตนา 063-5146514 | ผู้รับโอนสิทธิ: LIT | ลูกค้า: องค์การบริหารส่วนตำบลย่านยาว
rcp_f57ad29d	AR2506-046	2025-08-04	IV2506-041	27602024	บ้านหนองบ้านเก่า ม.7 ต.บ้านเก่า อ.เมืองกาญจนบุรี จ.กาญจนบุรี (จุดที่ 2) (6801-01)		5400000		5400000		04.08.2025 เงินเข้าแล้ว / คุณหนึ่ง 083-366-1654 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลบ้านเก่า
rcp_9134c4f1	AR2506-041	2025-08-21	IV2506-037	24402024	บ้านคำใหญ่ ม.4 ต.ภูดิน อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (จุดที่2) (6801-01)		1300000		1300000		21.08.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลภูดิน
rcp_f3c7aa52	AR2506-030	2025-08-04	IV2506-036	4602025	บ้านพนอม ม.3 ต.พนอม อ.ท่าอุเทน จ.นครพนม (6801-01)		4500000		4500000		04.08.2025 เงินเข้าแล้ว / คุณสุทธิดา 062-2649392 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลพนอม
rcp_b5ee32ee	AR2506-037	2025-07-11	IV2506-035	28202024	โรงเรียนบ้านศาลาลำดวน ม.2 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว (6801-01)		3240000		3240000		11.07.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลศาลาลำดวน
rcp_4da9c4fa	AR2506-035	2025-08-04	IV2506-034	4402025	บ้านแก่งหิน ม.2 ต.วังประจบ อ.เมืองตาก จ.ตาก (6707-03)		1252000		1252000		04.08.2025 เงินเข้าแล้ว / คุณพัชรพร 062-8824111 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริการส่วนตำบลวังประจบ
rcp_ac9c9090	AR2506-036	2025-08-04	IV2506-033	4502025	บ้านลานสอ ม.4 ต.วังประจบ อ.เมืองตาก จ.ตาก (6707-03)		1252000		1252000		04.08.2025 เงินเข้าแล้ว / คุณพัชรพร 062-8824111 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริการส่วนตำบลวังประจบ
rcp_8ad2f1f9	AR2506-031	2025-10-02	IV2506-032	21202024	บ้านแกเปะน้อย ม.10 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		5400000		5400000		02.10.2025 เงินเข้าแล้ว / คุณปภาดา 0964218621 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลเชียงเครือ
rcp_063955c0	AR2506-032	2025-10-02	IV2506-031	20602024	บ้านเหล่าค้อ ม.4 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		5150000		5150000		02.10.2025 เงินเข้าแล้ว / คุณปภาดา 0964218621 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลเชียงเครือ
rcp_761555aa	AR2506-033	2025-09-30	IV2506-030	17702024	บ้านแกเปะ(หนองแฝก) ม.8 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		3090000		3090000		30.09.2025 เงินเข้าแล้ว / คุณปภาดา 0964218621 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลเชียงเครือ
rcp_fe0c026c	AR2506-034	2025-08-04	IV2506-029	402025	บ้านโนน ม.1 ต.โนน อ.โนนนารายณ์ จ.สุรินทร์ (6801-01)		3240000		3240000		04.08.2025 เงินเข้าแล้ว/ พัสดุ 080-0045313 | ผู้รับโอนสิทธิ: LIT | ลูกค้า: องค์การบริหารส่วนตำบลโนน
rcp_939a8d78	AR2506-029	2025-09-30	IV2506-028	17702024	บ้านแกเปะ(หนองแฝก) ม.8 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		2060000		2060000		30.09.2025 เงินเข้าแล้ว / คุณปภาดา 0964218621 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลเชียงเครือ
rcp_839c7744	AR2506-023	2025-06-27	IV2506-024	28002024	บ้านห้างฉัตรใต้ ม.1 ต.ห้างฉัตร อ.ห้างฉัตร จ.ลำปาง (6801-01)		3240000		3240000		27.06.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลห้างฉัตร
rcp_7d9e8567	AR2506-024	2025-07-31	IV2506-023	33302024	บ้านสายทอง ม.12 ต.หลุ่งตะเคียน อ.ห้วยแถลง จ.นครราชสีมา (6801-01)		3240000		3240000		31.07.2025 เงินเข้าแล้ว / คุณชุติมา 095-6211190 | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนตำบลหลุ่งตะเคียน
rcp_cdb8f42b	AR2506-018	2025-07-31	IV2506-022	26602024	ม.16 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี (6707-03)		3240000		3240000		31.07.2025 เงินเข้าแล้ว / พัสดุ 094-8198789 | ผู้รับโอนสิทธิ: FUNDING | ลูกค้า: องค์การบริหารส่วนตำบลนนทรี
rcp_5bd5d216	AR2506-049	2025-07-31	IV2506-021	26602024	ม.16 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี (6707-03)		2160000		2160000		31.07.2025 เงินเข้าแล้ว / พัสดุ 094-8198789 | ผู้รับโอนสิทธิ: FUNDING | ลูกค้า: องค์การบริหารส่วนตำบลนนทรี
rcp_14ebf776	AR2506-025	2025-06-26	IV2506-020	4302025	ภายในหมู่บ้านสุขเกษม ม.9 ต.โนนเปือย อ.กุดชุม จ.ยโสธร (6708-01)		1300000		1300000		26.06.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลโนนเปือย
rcp_57bfa617	AR2506-017	2025-06-19	IV2506-019	11332024	SV-886-PL-บ้านห้างฉัตรเหนือ ม.2  ต.ห้างฉัตร อ.ห้างฉัตร จ.ลำปาง (SV-6802-01)		81000		81000		19.06.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: ที่ทำการปกครองอำเภอห้างฉัตร
rcp_c9c70437	AR2506-016	2025-06-19	IV2506-018	11322024	SV-878-PL-บ้านขามแดง ม.6 ต.ห้างฉัตร อ.ห้างฉัตร จ.ลำปาง (SV-6802-01)		81000		81000		19.06.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: ที่ทำการปกครองอำเภอห้างฉัตร
rcp_dc141e2c	AR2506-020	2025-07-01	IV2506-017	27802024	บ้านหนองลูกควาย ม.5 ต.แหลมทอง อ.หนองบุญมาก จ.นครราชสีมา (6801-01)		3207894.62		3207894.62		01.07.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลแหลมทอง
rcp_8661928d	AR2506-021	2025-07-01	IV2506-016	27902024	บ้านโคกลุงกราด ม.7 ต.แหลมทอง อ.หนองบุญมาก จ.นครราชสีมา (6801-01)		3207894.62		3207894.62		01.07.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลแหลมทอง
rcp_62df97dd	AR2506-022	2025-07-01	IV2506-015	27702024	บ้านโพธิ์ณรงค์ ม.8 ต.แหลมทอง อ.หนองบุญมาก จ.นครราชสีมา (6801-01)		3207894.62		3207894.62		01.07.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลแหลมทอง
rcp_44e9de30	AR2506-014	2025-07-25	IV2506-014	33202024	บ้านขุนศรี ม.2 ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี (6801-01)		1617000		1617000		25.07.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลบุพราหมณ์
rcp_2627f490	AR2506-012	2025-07-11	IV2506-013	9802024	บ้านห้วยลาดเหนือ ม.11 ต.ผาขาว อ.ผาขาว จ.เลย (6707-03)		5381567.87		5381567.87		11.07.2025 เงินเข้าแล้ว / คุณนิภา พัสดุ 042-812033 | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนจังหวัดเลย
rcp_b840b551	AR2506-011	2025-07-11	IV2506-012	9702024	บ้านสมศักดิ์พัฒนา ม.2 ต.ผาขาว อ.ผาขาว จ.เลย (6707-03)		5381567.87		5381567.87		11.07.2025 เงินเข้าแล้ว / คุณนิภา พัสดุ 042-812033 | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนจังหวัดเลย
rcp_33065c04	AR2506-015	2025-07-31	IV2506-011	2602025	บ้านหนองข่า ม.12 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี (6801-01)		1100000		1100000		31.07.2025 เงินเข้าแล้ว / พัสดุ 094-8198789 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลนนทรี
rcp_a968b2ef	AR2506-042	2025-08-05	IV2506-010	3302025	บ้านป่าปอ ม.8 ต.ด่านม่วงคำ อ.โคกศรีสุพรรณ จ.สกลนคร (6801-01)		3240000		3240000		05.08.2025 เงินเข้าแล้ว / คุณจารุวรรณ 088-5503650 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลด่านม่วงคำ
rcp_da25499e	AR2506-004	2025-07-21	IV2506-008	33102024	บ้านหัวรัง ม.4 ต.ดอนเจดีย์ อ.พนมทวน จ.กาญจนบุรี (6801-01)		5400000		5400000		21.07.2025 เงินเข้าแล้ว / คุณปุ๊ ทางไลน์ | ผู้รับโอนสิทธิ: FUNDING | ลูกค้า: เทศบาลตำบลดอนเจดีย์
rcp_26611b69	AR2506-005	2025-08-18	IV2506-007	4102025	บ้านทุ่งเปลว ม.3 ต.ตะเสะ อ.หาดสำราญ จ.ตรัง (6801-01)		1100000		1100000		18.08.2025 เงินเข้าแล้ว / คุณกุ้ง 075-291244 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลตะเสะ
rcp_a5e4edb8	AR2506-006	2025-07-01	IV2506-006	3802025	บ้านป่าหมาก ม.4 ต.นาตาล่วง อ.เมืองตรัง จ.ตรัง (6801-01)		1285000		1285000		01.07.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลนาตาล่วง
rcp_37a8a5f7	AR2506-007	2025-07-01	IV2506-005	3902025	บ้านนาขา ม.2 ต.นาตาล่วง อ.เมืองตรัง จ.ตรัง (6801-01)		1285000		1285000		01.07.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลนาตาล่วง
rcp_5686b9de	AR2506-008	2025-07-01	IV2506-004	4002025	บ้านทุ่งตำเสา ม.1 ต.นาตาล่วง อ.เมืองตรัง จ.ตรัง (6801-01)		1285000		1285000		01.07.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลนาตาล่วง
rcp_1427b6e8	AR2506-003	2025-07-23	IV2506-003	6202025	บ้านคอกควาย ม.6 ต.เมืองพลับพลา อ.ห้วยแถลง จ.นครราชสีมา (6801-01)		1800000		1800000		23.07.2025 เงินเข้าแล้ว / คุณเอ๋ 088-5816238 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลเมืองพลับพลา
rcp_1a347512	AR2505-108	2025-10-06	IV2505-098	01202025	บ้านยางหล่อ ม.4 ต.ยางหล่อ อ.ศรีบุญเรือง จ.หนองบัวลำภู (6707-03)		5386400		5386400		06.10.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: คุณประกอบ | ลูกค้า: เทศบาลตำบลยางหล่อ
rcp_0c3d9beb	AR2505-107	2025-07-11	IV2505-097	22802024	บ้านคลองโป่ง ม.5 ต.เมืองการุ้ง อ.บ้านไร่ จ.อุทัยธานี (6801-01)		1326271		1326271		11.07.2025 เงินเข้าแล้ว / พัสดุ 06-5264-4496 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลเมืองการุ้ง
rcp_7e08566c	AR2505-106	2025-07-11	IV2505-096	22902024	บ้านหนองอาสา ม.2 ต.เมืองการุ้ง อ.บ้านไร่ จ.อุทัยธานี (6801-01)		1315731.63		1315731.63		11.07.2025 เงินเข้าแล้ว / พัสดุ 06-5264-4496 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลเมืองการุ้ง
rcp_93743415	AR2505-096	2025-09-04	IV2505-088	30102024	บ้านโพนทอง ม.9 ต.ทรายขาว อ.วังสะพุง จ.เลย (6801-01)		3240000		3240000		04.09.2025 เงินเข้าแล้ว  / คุณจุ๊บ 081-8722608 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลทรายขาว
rcp_4c6ffb4b	AR2505-097	2025-01-21	IV2505-087	3402025	บ้านดงน้ำล้อม ม.8 ต.แม่เย็น อ.พาน จ.เชียงราย (จุดที่ 2) (6801-01)		1100000		1100000		21.07.2025 เงินเข้าแล้ว / คุณอ้อม 093-138-2039 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลแม่เย็น
rcp_74fdc370	AR2505-098	2025-07-21	IV2505-086	3502025	บ้านอิงดอย ม.10 ต.แม่เย็น อ.พาน จ.เชียงราย (6801-01)		1100000		1100000		21.07.2025 เงินเข้าแล้ว / คุณอ้อม 093-138-2039 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลแม่เย็น
rcp_83634c12	AR2505-089	2025-06-27	IV2505-085	29002024	ม.7 ต.ม่วงเตี้ย อ.วิเศษชัยชาญ จ.อ่างทอง (จุดที่ 2) (6801-01)		5400000		5400000		27.06.2025 เงินเข้าแล้ว / คุณใหม่ 086-3695449 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลม่วงเตี้ย
rcp_25df72bc	AR2505-088	2025-07-14	IV2505-084	29102024	บ้านสามัคคีธรรม ม.5 ต.ลุ่มสุ่ม อ.ไทรโยค จ.กาญจนบุรี (6801-01)		5379000		5379000		14.07.2025 เงินเข้าแล้ว / คุณผา 089-0409795 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลลุ่มสุ่ม
rcp_881fd3e2	AR2505-077	2025-06-30	IV2505-083	32902024	บ้านหัวช้าง ม.8 ต.นาเชือก อ.นาเชือก จ.มหาสารคาม (6801-01)		1100000		1100000		30.06.2025 เงินเข้าแล้ว / คุณดวงใจ 093-7815476 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลนาเชือก
rcp_a5cba3c0	AR2505-078	2025-06-30	IV2505-082	32802024	บ้านห้วยทราย ม.6 ต.นาเชือก อ.นาเชือก จ.มหาสารคาม (6801-01)		1100000		1100000		30.06.2025 เงินเข้าแล้ว / คุณดวงใจ 093-7815476 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลนาเชือก
rcp_c30d9647	AR2505-079	2025-06-30	IV2505-078	32702024	บ้านห้วยหิน ม.3 ต.นาเชือก อ.นาเชือก จ.มหาสารคาม (6801-01)		1100000		1100000		30.06.2025 เงินเข้าแล้ว / คุณดวงใจ 093-7815476 | ผู้รับโอนสิทธิ: LIT | ลูกค้า: องค์การบริหารส่วนตำบลนาเชือก
rcp_502e28a7	AR2505-067	2025-07-11	IV2505-077	24202024	บ้านเหนือเขต ม.1 ต.บางกะพี้ อ.บ้านหมี่ จ.ลพบุรี (6801-01)		5400000		5400000		11.07.2025 เงินเข้าแล้ว / คุณศิริพร 097-2021084 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลบางกะพี้ดงพลับ
rcp_6a2a60b2	AR2505-071	2025-06-26	IV2505-076	2002025	บ้านเขาแดง ม.11 ต.สาริกา อ.เมืองนครนายก จ.นครนายก (6801-01)		1100000		1100000		26.06.2025 เงินเข้าแล้ว / คุณเปรม 0944566546 | ผู้รับโอนสิทธิ: LIT | ลูกค้า: องค์การบริหารส่วนตำบลสาริกา
rcp_e750c6a6	AR2505-068	2025-06-10	IV2505-075	28502024	โรงเรียนบ้านศาลาลำดวน ม.2 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว (6801-01)		1100000		1100000		10.06.2025 เงินเข้าแล้ว / คุณแจ้ 086-5597563 | ผู้รับโอนสิทธิ: LIT | ลูกค้า: เทศบาลตำบลศาลาลำดวน
rcp_c57f2754	AR2505-069	2025-06-10	IV2505-074	28402024	ตลาดกลางสินค้าเกษตรสระแก้ว ม.1 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว (6801-01)		1100000		1100000		10.06.2025 เงินเข้าแล้ว / คุณแจ้ 086-5597563 | ผู้รับโอนสิทธิ: LIT | ลูกค้า: เทศบาลตำบลศาลาลำดวน
